customer_id,full_name,date_of_birth,primary_contact,registered_country,consent_retail_personalisation,consent_cross_division_financial_view,created_date
23966,Paula Scott,1986-05-08,+233897082865,Ghana,True,False,2019-08-28
23967,Brian Joseph,2000-08-24,+234839776171,Nigeria,False,False,2026-02-23
23968,Paul Garcia,1966-10-11,+234766762555,Nigeria,True,False,2020-05-23
23969,Julie Pennington,1975-08-24,+254714861339,Kenya,False,False,2019-01-19
23970,Jessica Weber,1972-05-09,+234763876688,Nigeria,True,False,2023-12-29
23971,Sarah Hill,1983-03-20,+254803359952,Kenya,False,False,2022-02-17
23972,Christine Peters,1994-06-28,+233815047831,Ghana,True,True,2021-04-19
23973,Glenda Reese,1957-10-20,+234861345419,Nigeria,True,True,2020-04-17
23974,Jessica Pacheco,2001-09-08,+254899624790,Kenya,False,True,2021-12-01
23975,Justin Brown,1956-06-19,+233837364896,Ghana,True,False,2024-05-22
23976,Virginia Zamora,2006-05-11,+234803912826,Nigeria,True,False,2023-09-19
23977,Douglas Ford,1954-03-27,+233747903804,Ghana,False,False,2025-06-11
23978,Christopher Sanders,1990-04-12,+234753011561,Nigeria,True,True,2025-10-03
23979,Scott James,1985-01-11,+234826943415,Nigeria,True,False,2025-10-24
23980,Heather Jones,2006-08-14,+234826790936,Nigeria,False,True,2020-09-08
23981,Elizabeth Hernandez,1995-06-07,+234800546566,Nigeria,True,True,2025-03-29
23982,Natalie Rush,1980-10-03,+234759454976,Nigeria,True,False,2019-09-29
23983,Misty Wilson,1961-12-10,+234905808776,Nigeria,True,False,2020-11-04
23984,Timothy Peterson,1955-07-06,+234890883964,Nigeria,True,False,2022-06-27
23985,Michael Smith,1997-09-13,+233789467433,Ghana,True,False,2023-09-09
23986,Amanda Hall,1982-09-10,+234820315739,Nigeria,False,False,2025-11-14
23987,Jessica Lewis,1952-07-14,+233730682551,Ghana,True,False,2024-08-13
23988,Jeremy Young,1977-01-08,+234844660472,Nigeria,False,False,2024-09-18
23989,George Madden,2001-05-18,+234733484184,Nigeria,True,False,2019-04-08
23990,Jeff Patrick,1991-08-12,+233741603436,Ghana,False,True,2022-09-26
23991,Kevin Ward Jr.,1977-12-23,+233855378786,Ghana,False,True,2021-08-02
23992,Timothy Burgess,1973-11-22,+254764862547,Kenya,True,False,2021-12-10
23993,Eugene Perry,1991-02-21,+234891074831,Nigeria,True,False,2025-03-08
23994,Robert Jones,2005-03-11,+254820190346,Kenya,True,False,2019-05-28
23995,Brian Klein,2000-10-31,+233903733546,Ghana,False,False,2020-11-22
23996,Renee Christian,1976-08-17,+254907576111,Kenya,False,False,2025-06-24
23997,Ian Dennis,1965-04-29,+234803583913,Nigeria,True,False,2021-04-24
23998,Steve Sanchez,1957-08-16,+234807717795,Nigeria,True,True,2019-04-04
23999,Dawn Johns,1986-06-12,+234875282956,Nigeria,False,False,2023-01-16
24000,Steven Jones,1972-12-03,+234780827155,Nigeria,False,False,2024-03-17
24001,Desiree Ward,1985-06-26,+234908039415,Nigeria,True,False,2023-02-03
24002,Scott Lawrence,1952-08-21,+234726642765,Nigeria,False,True,2023-09-05
24003,Candice Hess,1984-12-16,+234774192650,Nigeria,False,False,2022-07-06
24004,Lisa Green,2000-07-04,+234732327904,Nigeria,True,False,2019-07-27
24005,Diana Bennett,1962-11-26,+234790036601,Nigeria,False,True,2023-01-01
24006,Drew Jones,1962-02-17,+233864851900,Ghana,False,True,2019-12-02
24007,Karen Mejia,1997-06-06,+234700830011,Nigeria,True,False,2021-11-03
24008,Tammy Oconnell,1999-04-04,+233772033611,Ghana,False,False,2019-08-12
24009,Mark West,1984-07-26,+234801330133,Nigeria,True,False,2019-09-21
24010,Olivia Murray,1990-07-01,+254848253530,Kenya,True,False,2020-07-19
24011,Rebecca Francis,2000-12-19,+234774148719,Nigeria,False,False,2024-02-23
24012,Christopher Robinson,1980-02-13,+254829791261,Kenya,False,False,2025-12-18
24013,Angela Jones,1977-11-30,+234787181279,Nigeria,True,False,2019-05-11
24014,Johnny Hurst,2008-02-13,+233785191603,Ghana,True,False,2025-06-28
24015,Michael Green,2003-01-08,+234742130995,Nigeria,True,False,2022-12-27
24016,Kevin Warren,2004-07-14,+233849504646,Ghana,True,False,2021-09-22
24017,Brett West,1968-10-01,+234751922491,Nigeria,True,False,2023-02-12
24018,Melanie Hartman,2000-03-10,+234873169835,Nigeria,True,True,2022-11-19
24019,Theresa Jensen,1967-12-25,+234900384448,Nigeria,False,True,2021-02-01
24020,Hayley Mclaughlin,1976-05-26,+233704282939,Ghana,False,False,2022-04-13
24021,Marcus Davidson,1967-08-13,+234906307925,Nigeria,True,False,2021-10-15
24022,Tina Davis,1960-01-30,+234785649274,Nigeria,True,False,2020-02-12
24023,Kenneth Richards,1974-06-06,+233747189419,Ghana,True,False,2024-01-25
24024,Eric Fox,1958-11-06,+234746488946,Nigeria,False,True,2023-06-27
24025,Casey Woods,1997-06-30,+233707163735,Ghana,True,False,2023-08-20
24026,Melvin Liu,1964-08-17,+233896921559,Ghana,True,False,2019-05-28
24027,David Martin,1955-07-07,+234841666675,Nigeria,True,False,2023-12-06
24028,Jacob Bird,1979-06-19,+234702373115,Nigeria,False,True,2021-02-01
24029,Brianna Perry,1982-09-18,+234896866353,Nigeria,True,True,2020-08-26
24030,Emily Morales,1952-03-28,+234757603006,Nigeria,False,False,2026-02-02
24031,Lisa Fuller,1954-11-17,+234795063395,Nigeria,True,True,2020-07-28
24032,Megan Koch,1976-06-27,+233909984125,Ghana,True,False,2021-08-19
24033,Kyle Cole,2008-04-10,+234860498173,Nigeria,True,False,2022-01-01
24034,Danielle Graham,2002-11-22,+234857115540,Nigeria,False,False,2023-08-26
24035,Margaret Williams,2003-07-19,+233818577362,Ghana,True,False,2024-09-20
24036,Kenneth Palmer,1981-04-06,+234776449541,Nigeria,False,False,2024-07-12
24037,Megan Johnson,1955-01-31,+233815820747,Ghana,True,True,2022-07-08
24038,Dana Williams,1970-04-25,+234824293803,Nigeria,False,False,2020-03-17
24039,Alexis Howard,1973-06-15,+234722390718,Nigeria,True,True,2025-02-25
24040,Amy Hansen,1999-07-23,+233746207106,Ghana,False,False,2024-08-03
24041,Robert Clark,1991-12-12,+234861629196,Nigeria,True,False,2023-01-16
24042,Dr. Teresa Santiago,1971-06-06,+233774543605,Ghana,True,False,2020-07-05
24043,Emily Moyer,1977-09-04,+234775931499,Nigeria,True,True,2026-06-16
24044,Justin Murphy,1976-01-03,+233885096131,Ghana,True,False,2026-04-19
24045,John Harris,1987-06-03,+234830650934,Nigeria,True,False,2023-07-06
24046,Hannah Carter,1981-03-13,+234733727864,Nigeria,True,False,2021-06-14
24047,Martin Smith,1968-10-09,+233820611267,Ghana,True,False,2022-09-27
24048,Joseph Braun,1957-09-13,+233842342861,Ghana,True,True,2022-11-14
24049,Sara Williams,1973-10-21,+234712819885,Nigeria,False,False,2021-05-01
24050,Michael Brown Jr.,1961-04-30,+234703892490,Nigeria,True,False,2021-03-20
24051,Philip Allen,1989-10-01,+234877071265,Nigeria,False,False,2019-02-02
24052,Melissa Willis,1995-12-25,+234711256561,Nigeria,False,False,2019-08-09
24053,Cody Baird,1985-11-14,+234756815162,Nigeria,False,False,2025-04-05
24054,Dr. Jason Jones,1998-01-14,+234716540260,Nigeria,True,True,2019-03-13
24055,Nancy Johnson,2007-09-30,+233884777398,Ghana,False,True,2024-03-09
24056,Rebecca Navarro,1995-03-20,+234776960075,Nigeria,False,True,2022-12-22
24057,Chelsea Welch,1976-08-16,+233866575388,Ghana,False,True,2022-06-14
24058,Carly Castillo,1978-01-28,+234771201172,Nigeria,True,False,2021-10-11
24059,William Andrews,2004-06-22,+234793728461,Nigeria,True,False,2024-10-20
24060,Randall Johnson,1996-10-04,+233879952305,Ghana,True,True,2020-07-17
24061,Michael Brown,1998-11-02,+234841485660,Nigeria,True,True,2024-03-31
24062,Carlos Ross,1967-09-08,+233823464924,Ghana,False,False,2020-09-08
24063,Mr. Curtis Mendoza DDS,1999-01-26,+234761598118,Nigeria,True,False,2020-12-08
24064,Patrick Gregory,1968-08-08,+234864854562,Nigeria,True,True,2024-12-30
24065,Ryan Holmes,1959-05-08,+233830181192,Ghana,True,False,2020-12-16
24066,David Garcia,1972-10-26,+234775460365,Nigeria,False,False,2020-04-06
24067,Jessica Anderson,1970-09-06,+234858807607,Nigeria,True,True,2021-11-09
24068,Lisa Simmons,1969-01-14,+234824080839,Nigeria,False,True,2022-05-23
24069,Linda Bailey,1996-02-05,+234907164479,Nigeria,True,False,2023-09-19
24070,Brandon Garcia,1970-05-18,+233879065999,Ghana,False,True,2023-08-08
24071,Patricia Gonzales,1955-07-29,+233777150791,Ghana,True,True,2025-01-10
24072,Laura Cook,1958-03-06,+234752339742,Nigeria,True,True,2023-03-09
24073,Christopher Frederick,2000-05-13,+234759144556,Nigeria,True,True,2020-07-04
24074,Patricia Drake,1965-05-24,+234767570630,Nigeria,True,False,2025-07-19
24075,Thomas Wilson MD,1991-01-23,+234850530397,Nigeria,True,False,2020-09-13
24076,Brittany Mcdonald,1979-07-11,+234907597940,Nigeria,True,False,2026-06-10
24077,Casey Jenkins,1975-01-12,+234763470780,Nigeria,True,False,2021-06-13
24078,Jeremy Chang,1999-12-07,+234751503325,Nigeria,True,False,2024-05-18
24079,Amber Vazquez,1998-11-11,+234891349824,Nigeria,True,False,2021-10-12
24080,Jay King,1967-12-13,+234842288287,Nigeria,True,True,2022-04-26
24081,Jessica Smith,1969-03-24,+234777755841,Nigeria,False,False,2025-09-17
24082,Jennifer Case,2000-08-11,+234810362858,Nigeria,True,False,2019-01-02
24083,Henry Martinez,1988-11-22,+234817554905,Nigeria,False,True,2024-03-06
24084,Oscar Berry,1967-07-25,+254740502076,Kenya,True,True,2025-11-22
24085,David Sawyer,2003-01-19,+233842090586,Ghana,True,False,2019-01-31
24086,Robert Martin,2000-03-29,+233827845162,Ghana,True,False,2022-07-30
24087,Joseph Williams,1994-05-19,+233788585582,Ghana,False,False,2022-09-03
24088,Michael Rivas,1966-01-18,+234771891597,Nigeria,True,False,2023-05-14
24089,Charles Brown,1973-04-22,+234847981272,Nigeria,True,True,2021-02-03
24090,Jose Moore,2007-06-11,+234860536988,Nigeria,False,False,2022-10-11
24091,Brittany Perez,1954-03-03,+254724884917,Kenya,True,False,2024-10-08
24092,Audrey Obrien,1982-05-24,+234877831605,Nigeria,True,False,2024-12-29
24093,Brittany Dorsey,1995-11-25,+234831946849,Nigeria,True,True,2021-03-12
24094,Margaret Lopez,1958-03-12,+234703876119,Nigeria,False,True,2022-06-01
24095,Erica Cline,1968-03-12,+233805045880,Ghana,True,False,2025-11-29
24096,Laura Long,1991-01-30,+234726682840,Nigeria,True,False,2020-09-22
24097,Jon Anderson,1992-10-30,+234817280949,Nigeria,True,False,2019-06-04
24098,Jessica Francis,1978-02-19,+234704348603,Nigeria,True,True,2020-03-15
24099,Brian Vasquez,2001-06-27,+234801551432,Nigeria,True,False,2019-02-12
24100,Kyle Ramos,1973-12-17,+233817931821,Ghana,True,False,2024-10-03
24101,Juan Nguyen,1997-09-21,+234711736303,Nigeria,True,False,2020-10-15
24102,Tina Zavala,1992-02-23,+234733953374,Nigeria,True,False,2021-01-18
24103,William Doyle,2007-09-24,+234770700389,Nigeria,True,False,2025-12-30
24104,David Goodman,1964-12-27,+234770195976,Nigeria,True,False,2025-01-07
24105,Diana Best,1985-09-17,+233798467247,Ghana,False,False,2019-06-16
24106,Robert Pratt,1966-11-09,+234763200493,Nigeria,True,False,2019-05-12
24107,Thomas Phillips,1984-02-17,+234808019014,Nigeria,True,False,2024-06-05
24108,Casey Cummings,1983-07-13,+234907573766,Nigeria,True,False,2023-06-29
24109,Brandon Edwards,2008-02-02,+234807268242,Nigeria,False,False,2019-02-19
24110,Douglas Hansen,1960-05-13,+254865378141,Kenya,True,False,2025-05-15
24111,James Gray,1973-06-16,+234726563457,Nigeria,True,False,2023-09-28
24112,Scott Mullins,1992-10-14,+234809840124,Nigeria,False,False,2026-03-30
24113,Yvonne Sanders,1976-01-21,+234728687952,Nigeria,True,False,2021-01-26
24114,John Graves,1999-05-16,+234819579032,Nigeria,True,True,2023-09-15
24115,Nathaniel Adams,1974-07-27,+233869615531,Ghana,False,False,2024-07-23
24116,Briana Barker,1952-12-21,+234744961861,Nigeria,True,False,2023-12-25
24117,Rebecca Rosales,1982-06-07,+234848933704,Nigeria,False,True,2026-02-13
24118,Samuel Little,2004-09-03,+233764776376,Ghana,True,True,2023-10-20
24119,Catherine Ford,1996-11-28,+254791061544,Kenya,True,False,2022-08-23
24120,Lauren Mitchell,1956-05-04,+233776334660,Ghana,True,False,2022-07-16
24121,Hunter Rogers,1966-11-10,+234802675758,Nigeria,True,False,2021-11-17
24122,Elizabeth Johnson,1953-10-20,+234725494218,Nigeria,True,False,2024-04-07
24123,Kristin Long,1978-11-10,+234778599443,Nigeria,True,True,2024-05-28
24124,Nichole Green,1989-06-17,+234852661348,Nigeria,True,False,2026-01-15
24125,Megan Smith,2006-04-22,+234739311429,Nigeria,True,True,2025-09-21
24126,Corey Smith,2002-10-02,+254721373640,Kenya,True,False,2021-05-20
24127,Michael Wilcox,1969-03-03,+234746685904,Nigeria,True,False,2023-05-27
24128,Hannah Orr,1952-01-06,+234788785745,Nigeria,True,False,2022-11-13
24129,Sherry Mccullough,1954-02-10,+234765265130,Nigeria,True,False,2021-09-30
24130,Lindsay Murphy MD,1952-11-06,+234841087851,Nigeria,False,False,2021-02-06
24131,Nathan Fleming,2006-11-12,+234762777864,Nigeria,True,True,2023-05-15
24132,Erin Dyer,1980-01-30,+233741039412,Ghana,False,True,2021-10-29
24133,John Moore,1986-03-03,+234799889524,Nigeria,True,False,2019-12-30
24134,Shelby Garcia,1985-01-28,+254748183397,Kenya,True,False,2020-12-02
24135,Jennifer Reynolds,1976-01-28,+233895871433,Ghana,False,True,2020-01-08
24136,Linda Walker,1991-10-11,+233885966246,Ghana,True,False,2025-06-06
24137,Molly Jones,1956-05-08,+234807775298,Nigeria,True,True,2022-03-30
24138,Sean Hull,1991-04-19,+234899291714,Nigeria,False,False,2022-06-02
24139,Kelly Holmes,1961-07-27,+233852746043,Ghana,True,False,2024-05-17
24140,Michael Alexander,2004-11-01,+234872025855,Nigeria,True,False,2023-11-22
24141,Kim Jones,2001-05-20,+233724851727,Ghana,False,True,2020-04-19
24142,David Brown,1952-08-10,+234800397937,Nigeria,False,False,2025-07-01
24143,Ian Sampson,1983-06-20,+234767910653,Nigeria,False,False,2023-05-03
24144,Tina Roth,1961-12-14,+234730469388,Nigeria,False,False,2025-04-14
24145,James Collier,2000-04-22,+234796058697,Nigeria,True,False,2025-12-28
24146,Christopher Tanner,1969-03-26,+234728314489,Nigeria,True,False,2019-03-15
24147,David Odonnell,2006-01-14,+234872482981,Nigeria,False,False,2020-02-12
24148,Ricky Boyd,1974-11-16,+234767824211,Nigeria,False,True,2022-07-03
24149,Mr. Kevin Holloway,2003-04-17,+234813087876,Nigeria,True,False,2025-03-11
24150,Todd Gross,1964-08-06,+234867991996,Nigeria,False,False,2024-11-10
24151,Cesar Mora,1953-08-22,+234721877025,Nigeria,True,False,2020-11-23
24152,Jay Johnson,2003-03-24,+234893633327,Nigeria,True,False,2025-09-30
24153,Jacob Daugherty,1984-05-25,+234900452382,Nigeria,False,False,2024-12-28
24154,Kenneth Mckinney,1994-04-09,+233703719305,Ghana,False,True,2024-11-20
24155,Theodore Larsen,1955-06-16,+234763792081,Nigeria,True,False,2020-06-18
24156,Tiffany Mcdonald,1985-04-09,+234825677612,Nigeria,True,True,2020-12-22
24157,Susan Bryant,1991-01-12,+234761597078,Nigeria,True,False,2021-09-06
24158,Steve Thompson,1958-10-12,+234826602701,Nigeria,True,False,2020-08-05
24159,Tracy Jones,1954-05-31,+234901462812,Nigeria,True,False,2020-07-06
24160,Melanie Dudley,1957-03-06,+234803298516,Nigeria,False,True,2022-01-24
24161,Ariel Barker,1990-09-17,+254724603940,Kenya,True,False,2023-12-06
24162,Tracy Bell,1978-10-31,+233707567104,Ghana,True,False,2025-11-06
24163,Connie Morales,2005-09-22,+234768458061,Nigeria,True,True,2021-05-09
24164,Mr. Gregory Dorsey,1990-09-18,+234879415507,Nigeria,True,False,2024-02-07
24165,Tracy Wiggins,1965-01-03,+234885768367,Nigeria,True,True,2025-01-18
24166,Kelly Wilkinson,1973-04-19,+234862381161,Nigeria,False,True,2026-01-01
24167,Robert Wyatt,1959-07-19,+254825684352,Kenya,False,True,2021-07-14
24168,Steven Lee,2001-12-01,+234895233058,Nigeria,True,True,2024-10-14
24169,Teresa Walker,1988-04-09,+233743018527,Ghana,False,True,2025-11-10
24170,Mr. Jeffery Jordan Jr.,2005-10-26,+234805973860,Nigeria,True,True,2021-07-15
24171,David Knox,1962-06-24,+234839595093,Nigeria,True,False,2023-03-16
24172,Dana Davis,1961-09-01,+234890681101,Nigeria,True,False,2022-02-18
24173,Joshua Hunt,1956-02-20,+234806347496,Nigeria,True,False,2024-02-18
24174,Justin Downs,1981-12-13,+234768866122,Nigeria,True,False,2025-04-27
24175,Amy Parker,1971-09-27,+234728959455,Nigeria,True,False,2019-08-29
24176,Tara Stafford,1982-03-02,+234840302918,Nigeria,True,False,2023-12-10
24177,Chloe Mason,1998-05-03,+233729007237,Ghana,True,False,2021-07-29
24178,Dylan Lopez,1972-08-30,+233799245359,Ghana,True,False,2023-04-11
24179,Emily Sullivan,2000-02-22,+254825615072,Kenya,True,False,2019-10-02
24180,James Mason,1963-09-13,+233784870521,Ghana,True,False,2024-01-13
24181,Laura Bailey,1972-04-25,+233834462224,Ghana,False,True,2020-03-13
24182,James Hicks,1978-06-27,+234783243055,Nigeria,True,False,2024-02-04
24183,Jane Ortiz,1952-03-08,+234843587013,Nigeria,False,True,2019-03-22
24184,Adam Cisneros,1989-02-26,+234900535169,Nigeria,False,True,2022-01-03
24185,David Parker,2002-12-15,+233771950553,Ghana,True,False,2023-08-13
24186,Nancy Johnson,2000-05-02,+234831128996,Nigeria,False,False,2025-11-04
24187,Jessica Rasmussen,1992-05-01,+234722963819,Nigeria,False,False,2024-05-26
24188,Kyle Kline,1988-01-09,+234760881727,Nigeria,True,False,2024-04-23
24189,Amy Finley,1966-03-10,+234811805581,Nigeria,False,False,2022-11-15
24190,Kelly Wells,2005-03-31,+234826234748,Nigeria,True,True,2020-08-26
24191,Denise Arnold,1968-10-16,+254840136016,Kenya,False,True,2019-08-05
24192,Joseph Nguyen,1980-06-13,+234728249074,Nigeria,False,False,2023-05-06
24193,Sherry Patterson,1977-09-08,+234801783224,Nigeria,True,False,2023-01-21
24194,Kimberly Graves,1978-06-26,+233763791232,Ghana,True,True,2025-07-05
24195,Beth Miller,1972-12-23,+234820351521,Nigeria,False,False,2024-01-06
24196,Samantha Gallegos,1980-02-11,+234712113147,Nigeria,True,False,2020-08-23
24197,Jose Brown,1961-10-01,+234816679117,Nigeria,True,False,2025-09-23
24198,Jerry Franklin,1973-08-16,+234826413020,Nigeria,False,True,2020-09-25
24199,Angel May,1989-10-30,+234834281939,Nigeria,True,False,2025-11-19
24200,Randall Crawford,1956-05-14,+234710656527,Nigeria,True,True,2022-12-11
24201,Gregory Taylor,1962-12-01,+233804172679,Ghana,True,True,2023-08-16
24202,Jennifer King,1979-07-18,+234906333443,Nigeria,True,False,2021-04-30
24203,Stephanie Jones,1990-01-24,+234817253878,Nigeria,True,False,2020-07-13
24204,Julie Taylor,1998-11-14,+254819547099,Kenya,True,False,2020-08-31
24205,Teresa Perry,1966-11-10,+233739415420,Ghana,False,True,2022-02-12
24206,April Buchanan,2007-09-30,+234755318110,Nigeria,True,True,2026-04-17
24207,Gary Chang,2001-07-08,+254734717828,Kenya,False,False,2021-04-16
24208,Karen Schultz,1978-05-19,+234780199951,Nigeria,False,True,2022-02-21
24209,Daniel White,2005-07-19,+234862805192,Nigeria,False,True,2024-01-22
24210,Charles Moss,1996-10-23,+234765516515,Nigeria,True,True,2025-06-21
24211,Cynthia Kim,1983-09-15,+234804911834,Nigeria,False,True,2024-03-28
24212,Christine Davis,1989-04-14,+234721814854,Nigeria,True,False,2023-09-28
24213,Jordan Hernandez,2008-05-29,+233768774313,Ghana,False,False,2019-04-10
24214,Patrick Smith,1974-08-10,+234829866708,Nigeria,True,False,2022-10-24
24215,Allen Hamilton,1993-05-10,+234726778746,Nigeria,True,False,2024-02-15
24216,Casey Harris,1999-05-23,+234749026510,Nigeria,False,False,2020-05-19
24217,Ana Miller,1969-11-17,+233806943604,Ghana,True,True,2025-09-21
24218,Carolyn Richardson,1973-03-06,+234900313446,Nigeria,True,False,2024-02-08
24219,Joshua Livingston,1980-07-19,+254869027154,Kenya,False,False,2024-06-15
24220,Susan Harrell,1985-03-05,+234741509907,Nigeria,True,False,2024-05-07
24221,Maria Solomon,1983-01-17,+233800619004,Ghana,True,True,2023-06-05
24222,Robert Ross,1991-12-20,+234704289049,Nigeria,True,False,2026-04-10
24223,Lee Gonzalez,2006-11-04,+234896527697,Nigeria,False,False,2025-04-14
